bundle_id,variant,review_duration,comparison,metric,difference
stage6_06,approve_block,1,search-no_review,wrong_transactions,-0.3333333333333333
stage6_07,approve_block,1,search-no_review,wrong_transactions,-1.0
stage6_00,approve_block,1,search-no_review,review_busy_ticks,2.3333333333333335
stage6_01,approve_block,1,search-no_review,review_busy_ticks,3.0
stage6_02,approve_block,1,search-no_review,review_busy_ticks,1.6666666666666667
stage6_03,approve_block,1,search-no_review,review_busy_ticks,1.6666666666666667
stage6_04,approve_block,1,search-no_review,review_busy_ticks,1.6666666666666667
stage6_05,approve_block,1,search-no_review,review_busy_ticks,1.3333333333333333
stage6_06,approve_block,1,search-no_review,review_busy_ticks,2.3333333333333335
stage6_07,approve_block,1,search-no_review,review_busy_ticks,3.0
stage6_00,approve_block,2,search-greedy,operational_loss,0.0
stage6_01,approve_block,2,search-greedy,operational_loss,0.0
stage6_02,approve_block,2,search-greedy,operational_loss,0.0
stage6_03,approve_block,2,search-greedy,operational_loss,0.0
stage6_04,approve_block,2,search-greedy,operational_loss,0.0
stage6_05,approve_block,2,search-greedy,operational_loss,0.0
stage6_06,approve_block,2,search-greedy,operational_loss,1.333333333333333
stage6_07,approve_block,2,search-greedy,operational_loss,12.0
stage6_00,approve_block,2,search-greedy,task_completed,0.0
stage6_01,approve_block,2,search-greedy,task_completed,0.0
stage6_02,approve_block,2,search-greedy,task_completed,0.0
stage6_03,approve_block,2,search-greedy,task_completed,0.0
stage6_04,approve_block,2,search-greedy,task_completed,0.0
stage6_05,approve_block,2,search-greedy,task_completed,0.0
stage6_06,approve_block,2,search-greedy,task_completed,0.0
stage6_07,approve_block,2,search-greedy,task_completed,0.0
stage6_00,approve_block,2,search-greedy,wrong_transactions,0.0
stage6_01,approve_block,2,search-greedy,wrong_transactions,0.0
stage6_02,approve_block,2,search-greedy,wrong_transactions,0.0
stage6_03,approve_block,2,search-greedy,wrong_transactions,0.0
stage6_04,approve_block,2,search-greedy,wrong_transactions,0.0
stage6_05,approve_block,2,search-greedy,wrong_transactions,0.0
stage6_06,approve_block,2,search-greedy,wrong_transactions,0.3333333333333333
stage6_07,approve_block,2,search-greedy,wrong_transactions,1.0
stage6_00,approve_block,2,search-greedy,review_busy_ticks,1.3333333333333335
stage6_01,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_02,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_03,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_04,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_05,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_06,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_07,approve_block,2,search-greedy,review_busy_ticks,0.0
stage6_00,approve_block,2,search-edf,operational_loss,0.0
stage6_01,approve_block,2,search-edf,operational_loss,0.0
stage6_02,approve_block,2,search-edf,operational_loss,0.0
stage6_03,approve_block,2,search-edf,operational_loss,0.0
stage6_04,approve_block,2,search-edf,operational_loss,0.0
stage6_05,approve_block,2,search-edf,operational_loss,0.0
stage6_06,approve_block,2,search-edf,operational_loss,1.333333333333333
stage6_07,approve_block,2,search-edf,operational_loss,0.0
stage6_00,approve_block,2,search-edf,task_completed,0.0
stage6_01,approve_block,2,search-edf,task_completed,0.0
stage6_02,approve_block,2,search-edf,task_completed,0.0
stage6_03,approve_block,2,search-edf,task_completed,0.0
stage6_04,approve_block,2,search-edf,task_completed,0.0
stage6_05,approve_block,2,search-edf,task_completed,0.0
stage6_06,approve_block,2,search-edf,task_completed,0.0
stage6_07,approve_block,2,search-edf,task_completed,0.0
stage6_00,approve_block,2,search-edf,wrong_transactions,0.0
stage6_01,approve_block,2,search-edf,wrong_transactions,0.0
stage6_02,approve_block,2,search-edf,wrong_transactions,0.0
stage6_03,approve_block,2,search-edf,wrong_transactions,0.0
stage6_04,approve_block,2,search-edf,wrong_transactions,0.0
stage6_05,approve_block,2,search-edf,wrong_transactions,0.0
stage6_06,approve_block,2,search-edf,wrong_transactions,0.3333333333333333
stage6_07,approve_block,2,search-edf,wrong_transactions,0.0
stage6_00,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_01,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_02,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_03,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_04,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_05,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_06,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_07,approve_block,2,search-edf,review_busy_ticks,0.0
stage6_00,approve_block,2,search-fcfs,operational_loss,0.0
stage6_01,approve_block,2,search-fcfs,operational_loss,0.0
stage6_02,approve_block,2,search-fcfs,operational_loss,0.0
stage6_03,approve_block,2,search-fcfs,operational_loss,0.0
stage6_04,approve_block,2,search-fcfs,operational_loss,0.0
stage6_05,approve_block,2,search-fcfs,operational_loss,0.0
stage6_06,approve_block,2,search-fcfs,operational_loss,1.333333333333333
stage6_07,approve_block,2,search-fcfs,operational_loss,0.0
stage6_00,approve_block,2,search-fcfs,task_completed,0.0
stage6_01,approve_block,2,search-fcfs,task_completed,0.0
stage6_02,approve_block,2,search-fcfs,task_completed,0.0
stage6_03,approve_block,2,search-fcfs,task_completed,0.0
stage6_04,approve_block,2,search-fcfs,task_completed,0.0
stage6_05,approve_block,2,search-fcfs,task_completed,0.0
stage6_06,approve_block,2,search-fcfs,task_completed,0.0
stage6_07,approve_block,2,search-fcfs,task_completed,0.0
stage6_00,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_01,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_02,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_03,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_04,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_05,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_06,approve_block,2,search-fcfs,wrong_transactions,0.3333333333333333
stage6_07,approve_block,2,search-fcfs,wrong_transactions,0.0
stage6_00,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_01,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_02,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_03,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_04,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_05,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_06,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_07,approve_block,2,search-fcfs,review_busy_ticks,0.0
stage6_00,approve_block,2,search-uncertainty,operational_loss,0.0
stage6_01,approve_block,2,search-uncertainty,operational_loss,0.0
stage6_02,approve_block,2,search-uncertainty,operational_loss,0.0
stage6_03,approve_block,2,search-uncertainty,operational_loss,0.0
stage6_04,approve_block,2,search-uncertainty,operational_loss,0.0
stage6_05,approve_block,2,search-uncertainty,operational_loss,0.0
stage6_06,approve_block,2,search-uncertainty,operational_loss,1.333333333333333
stage6_07,approve_block,2,search-uncertainty,operational_loss,12.0
stage6_00,approve_block,2,search-uncertainty,task_completed,0.0
stage6_01,approve_block,2,search-uncertainty,task_completed,0.0
stage6_02,approve_block,2,search-uncertainty,task_completed,0.0
stage6_03,approve_block,2,search-uncertainty,task_completed,0.0
stage6_04,approve_block,2,search-uncertainty,task_completed,0.0
stage6_05,approve_block,2,search-uncertainty,task_completed,0.0
stage6_06,approve_block,2,search-uncertainty,task_completed,0.0
stage6_07,approve_block,2,search-uncertainty,task_completed,0.0
stage6_00,approve_block,2,search-uncertainty,wrong_transactions,0.0
stage6_01,approve_block,2,search-uncertainty,wrong_transactions,0.0
stage6_02,approve_block,2,search-uncertainty,wrong_transactions,0.0
stage6_03,approve_block,2,search-uncertainty,wrong_transactions,0.0
stage6_04,approve_block,2,search-uncertainty,wrong_transactions,0.0
stage6_05,approve_block,2,search-uncertainty,wrong_transactions,0.0
stage6_06,approve_block,2,search-uncertainty,wrong_transactions,0.3333333333333333
stage6_07,approve_block,2,search-uncertainty,wrong_transactions,1.0
stage6_00,approve_block,2,search-uncertainty,review_busy_ticks,1.3333333333333335
stage6_01,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_02,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_03,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_04,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_05,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_06,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_07,approve_block,2,search-uncertainty,review_busy_ticks,0.0
stage6_00,approve_block,2,search-no_review,operational_loss,-10.666666666666668
stage6_01,approve_block,2,search-no_review,operational_loss,0.0
stage6_02,approve_block,2,search-no_review,operational_loss,0.0
stage6_03,approve_block,2,search-no_review,operational_loss,-2.666666666666666
stage6_04,approve_block,2,search-no_review,operational_loss,-8.0
stage6_05,approve_block,2,search-no_review,operational_loss,0.0
stage6_06,approve_block,2,search-no_review,operational_loss,0.0
stage6_07,approve_block,2,search-no_review,operational_loss,0.0
stage6_00,approve_block,2,search-no_review,task_completed,0.0
stage6_01,approve_block,2,search-no_review,task_completed,0.0
stage6_02,approve_block,2,search-no_review,task_completed,0.0
stage6_03,approve_block,2,search-no_review,task_completed,0.0
stage6_04,approve_block,2,search-no_review,task_completed,0.0
stage6_05,approve_block,2,search-no_review,task_completed,0.0
stage6_06,approve_block,2,search-no_review,task_completed,0.0
stage6_07,approve_block,2,search-no_review,task_completed,0.0
stage6_00,approve_block,2,search-no_review,wrong_transactions,-1.3333333333333333
stage6_01,approve_block,2,search-no_review,wrong_transactions,0.0
stage6_02,approve_block,2,search-no_review,wrong_transactions,0.0
stage6_03,approve_block,2,search-no_review,wrong_transactions,-0.6666666666666666
stage6_04,approve_block,2,search-no_review,wrong_transactions,-0.6666666666666666
stage6_05,approve_block,2,search-no_review,wrong_transactions,0.0
stage6_06,approve_block,2,search-no_review,wrong_transactions,0.0
stage6_07,approve_block,2,search-no_review,wrong_transactions,0.0
stage6_00,approve_block,2,search-no_review,review_busy_ticks,4.666666666666667
stage6_01,approve_block,2,search-no_review,review_busy_ticks,4.0
stage6_02,approve_block,2,search-no_review,review_busy_ticks,3.3333333333333335
stage6_03,approve_block,2,search-no_review,review_busy_ticks,3.3333333333333335
stage6_04,approve_block,2,search-no_review,review_busy_ticks,3.3333333333333335
stage6_05,approve_block,2,search-no_review,review_busy_ticks,2.6666666666666665
stage6_06,approve_block,2,search-no_review,review_busy_ticks,4.0
stage6_07,approve_block,2,search-no_review,review_busy_ticks,4.0
stage6_00,complexity_time,1,search-greedy,operational_loss,0.0
stage6_01,complexity_time,1,search-greedy,operational_loss,0.0
stage6_02,complexity_time,1,search-greedy,operational_loss,0.0
stage6_03,complexity_time,1,search-greedy,operational_loss,0.0
stage6_04,complexity_time,1,search-greedy,operational_loss,0.0
stage6_05,complexity_time,1,search-greedy,operational_loss,0.0
stage6_06,complexity_time,1,search-greedy,operational_loss,0.0
stage6_07,complexity_time,1,search-greedy,operational_loss,0.0
stage6_00,complexity_time,1,search-greedy,task_completed,0.0
stage6_01,complexity_time,1,search-greedy,task_completed,0.0
stage6_02,complexity_time,1,search-greedy,task_completed,0.0
stage6_03,complexity_time,1,search-greedy,task_completed,0.0
stage6_04,complexity_time,1,search-greedy,task_completed,0.0
stage6_05,complexity_time,1,search-greedy,task_completed,0.0
stage6_06,complexity_time,1,search-greedy,task_completed,0.0
stage6_07,complexity_time,1,search-greedy,task_completed,0.0
stage6_00,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_01,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_02,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_03,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_04,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_05,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_06,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_07,complexity_time,1,search-greedy,wrong_transactions,0.0
stage6_00,complexity_time,1,search-greedy,review_busy_ticks,0.3333333333333335
stage6_01,complexity_time,1,search-greedy,review_busy_ticks,0.0
stage6_02,complexity_time,1,search-greedy,review_busy_ticks,0.0
stage6_03,complexity_time,1,search-greedy,review_busy_ticks,0.0
stage6_04,complexity_time,1,search-greedy,review_busy_ticks,0.0
stage6_05,complexity_time,1,search-greedy,review_busy_ticks,0.0
stage6_06,complexity_time,1,search-greedy,review_busy_ticks,0.33333333333333304
stage6_07,complexity_time,1,search-greedy,review_busy_ticks,1.0
stage6_00,complexity_time,1,search-edf,operational_loss,0.0
stage6_01,complexity_time,1,search-edf,operational_loss,0.0
stage6_02,complexity_time,1,search-edf,operational_loss,0.0
stage6_03,complexity_time,1,search-edf,operational_loss,0.0
stage6_04,complexity_time,1,search-edf,operational_loss,0.0
stage6_05,complexity_time,1,search-edf,operational_loss,0.0
stage6_06,complexity_time,1,search-edf,operational_loss,0.0
stage6_07,complexity_time,1,search-edf,operational_loss,0.0
stage6_00,complexity_time,1,search-edf,task_completed,0.0
stage6_01,complexity_time,1,search-edf,task_completed,0.0
stage6_02,complexity_time,1,search-edf,task_completed,0.0
stage6_03,complexity_time,1,search-edf,task_completed,0.0
stage6_04,complexity_time,1,search-edf,task_completed,0.0
stage6_05,complexity_time,1,search-edf,task_completed,0.0
stage6_06,complexity_time,1,search-edf,task_completed,0.0
stage6_07,complexity_time,1,search-edf,task_completed,0.0
stage6_00,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_01,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_02,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_03,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_04,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_05,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_06,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_07,complexity_time,1,search-edf,wrong_transactions,0.0
stage6_00,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_01,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_02,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_03,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_04,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_05,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_06,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_07,complexity_time,1,search-edf,review_busy_ticks,0.0
stage6_00,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_01,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_02,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_03,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_04,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_05,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_06,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_07,complexity_time,1,search-fcfs,operational_loss,0.0
stage6_00,complexity_time,1,search-fcfs,task_completed,0.0
stage6_01,complexity_time,1,search-fcfs,task_completed,0.0
stage6_02,complexity_time,1,search-fcfs,task_completed,0.0
stage6_03,complexity_time,1,search-fcfs,task_completed,0.0
stage6_04,complexity_time,1,search-fcfs,task_completed,0.0
stage6_05,complexity_time,1,search-fcfs,task_completed,0.0
stage6_06,complexity_time,1,search-fcfs,task_completed,0.0
stage6_07,complexity_time,1,search-fcfs,task_completed,0.0
stage6_00,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_01,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_02,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_03,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_04,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_05,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_06,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_07,complexity_time,1,search-fcfs,wrong_transactions,0.0
stage6_00,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_01,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_02,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_03,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_04,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_05,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_06,complexity_time,1,search-fcfs,review_busy_ticks,0.33333333333333304
stage6_07,complexity_time,1,search-fcfs,review_busy_ticks,0.0
stage6_00,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_01,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_02,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_03,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_04,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_05,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_06,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_07,complexity_time,1,search-uncertainty,operational_loss,0.0
stage6_00,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_01,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_02,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_03,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_04,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_05,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_06,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_07,complexity_time,1,search-uncertainty,task_completed,0.0
stage6_00,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_01,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_02,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_03,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_04,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_05,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_06,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_07,complexity_time,1,search-uncertainty,wrong_transactions,0.0
stage6_00,complexity_time,1,search-uncertainty,review_busy_ticks,0.3333333333333335
stage6_01,complexity_time,1,search-uncertainty,review_busy_ticks,0.0
stage6_02,complexity_time,1,search-uncertainty,review_busy_ticks,0.0
stage6_03,complexity_time,1,search-uncertainty,review_busy_ticks,0.0
stage6_04,complexity_time,1,search-uncertainty,review_busy_ticks,0.0
stage6_05,complexity_time,1,search-uncertainty,review_busy_ticks,0.0
stage6_06,complexity_time,1,search-uncertainty,review_busy_ticks,0.33333333333333304
stage6_07,complexity_time,1,search-uncertainty,review_busy_ticks,1.0
stage6_00,complexity_time,1,search-no_review,operational_loss,-16.0
stage6_01,complexity_time,1,search-no_review,operational_loss,0.0
stage6_02,complexity_time,1,search-no_review,operational_loss,0.0
stage6_03,complexity_time,1,search-no_review,operational_loss,-5.333333333333333
stage6_04,complexity_time,1,search-no_review,operational_loss,-10.666666666666668
stage6_05,complexity_time,1,search-no_review,operational_loss,0.0
stage6_06,complexity_time,1,search-no_review,operational_loss,-2.6666666666666665
stage6_07,complexity_time,1,search-no_review,operational_loss,-16.0
stage6_00,complexity_time,1,search-no_review,task_completed,1.3333333333333335
stage6_01,complexity_time,1,search-no_review,task_completed,0.0
stage6_02,complexity_time,1,search-no_review,task_completed,0.0
stage6_03,complexity_time,1,search-no_review,task_completed,0.6666666666666667
stage6_04,complexity_time,1,search-no_review,task_completed,0.6666666666666667
stage6_05,complexity_time,1,search-no_review,task_completed,0.0
stage6_06,complexity_time,1,search-no_review,task_completed,0.3333333333333335
stage6_07,complexity_time,1,search-no_review,task_completed,1.0
stage6_00,complexity_time,1,search-no_review,wrong_transactions,-1.3333333333333333
stage6_01,complexity_time,1,search-no_review,wrong_transactions,0.0
stage6_02,complexity_time,1,search-no_review,wrong_transactions,0.0
stage6_03,complexity_time,1,search-no_review,wrong_transactions,-0.6666666666666666
stage6_04,complexity_time,1,search-no_review,wrong_transactions,-0.6666666666666666
stage6_05,complexity_time,1,search-no_review,wrong_transactions,0.0
stage6_06,complexity_time,1,search-no_review,wrong_transactions,-0.3333333333333333
stage6_07,complexity_time,1,search-no_review,wrong_transactions,-1.0
stage6_00,complexity_time,1,search-no_review,review_busy_ticks,2.3333333333333335
stage6_01,complexity_time,1,search-no_review,review_busy_ticks,3.0
stage6_02,complexity_time,1,search-no_review,review_busy_ticks,1.6666666666666667
stage6_03,complexity_time,1,search-no_review,review_busy_ticks,2.0
stage6_04,complexity_time,1,search-no_review,review_busy_ticks,1.6666666666666667
stage6_05,complexity_time,1,search-no_review,review_busy_ticks,1.6666666666666667
stage6_06,complexity_time,1,search-no_review,review_busy_ticks,2.6666666666666665
stage6_07,complexity_time,1,search-no_review,review_busy_ticks,4.0
stage6_00,complexity_time,2,search-greedy,operational_loss,0.0
stage6_01,complexity_time,2,search-greedy,operational_loss,0.0
stage6_02,complexity_time,2,search-greedy,operational_loss,0.0
stage6_03,complexity_time,2,search-greedy,operational_loss,0.0
stage6_04,complexity_time,2,search-greedy,operational_loss,0.0
stage6_05,complexity_time,2,search-greedy,operational_loss,0.0
stage6_06,complexity_time,2,search-greedy,operational_loss,2.6666666666666665
stage6_07,complexity_time,2,search-greedy,operational_loss,16.0
stage6_00,complexity_time,2,search-greedy,task_completed,0.0
stage6_01,complexity_time,2,search-greedy,task_completed,0.0
stage6_02,complexity_time,2,search-greedy,task_completed,0.0
stage6_03,complexity_time,2,search-greedy,task_completed,0.0
stage6_04,complexity_time,2,search-greedy,task_completed,0.0
stage6_05,complexity_time,2,search-greedy,task_completed,0.0
stage6_06,complexity_time,2,search-greedy,task_completed,-0.3333333333333335
stage6_07,complexity_time,2,search-greedy,task_completed,-1.0
stage6_00,complexity_time,2,search-greedy,wrong_transactions,0.0
stage6_01,complexity_time,2,search-greedy,wrong_transactions,0.0
stage6_02,complexity_time,2,search-greedy,wrong_transactions,0.0
stage6_03,complexity_time,2,search-greedy,wrong_transactions,0.0
stage6_04,complexity_time,2,search-greedy,wrong_transactions,0.0
stage6_05,complexity_time,2,search-greedy,wrong_transactions,0.0
stage6_06,complexity_time,2,search-greedy,wrong_transactions,0.3333333333333333
stage6_07,complexity_time,2,search-greedy,wrong_transactions,1.0
stage6_00,complexity_time,2,search-greedy,review_busy_ticks,1.3333333333333335
stage6_01,complexity_time,2,search-greedy,review_busy_ticks,0.0
stage6_02,complexity_time,2,search-greedy,review_busy_ticks,0.0
stage6_03,complexity_time,2,search-greedy,review_busy_ticks,0.0
stage6_04,complexity_time,2,search-greedy,review_busy_ticks,0.0
stage6_05,complexity_time,2,search-greedy,review_busy_ticks,0.0
stage6_06,complexity_time,2,search-greedy,review_busy_ticks,-0.33333333333333304
stage6_07,complexity_time,2,search-greedy,review_busy_ticks,0.0
stage6_00,complexity_time,2,search-edf,operational_loss,0.0
stage6_01,complexity_time,2,search-edf,operational_loss,0.0
stage6_02,complexity_time,2,search-edf,operational_loss,0.0
stage6_03,complexity_time,2,search-edf,operational_loss,0.0
stage6_04,complexity_time,2,search-edf,operational_loss,0.0
stage6_05,complexity_time,2,search-edf,operational_loss,0.0
stage6_06,complexity_time,2,search-edf,operational_loss,2.6666666666666665
stage6_07,complexity_time,2,search-edf,operational_loss,0.0
stage6_00,complexity_time,2,search-edf,task_completed,0.0
stage6_01,complexity_time,2,search-edf,task_completed,0.0
stage6_02,complexity_time,2,search-edf,task_completed,0.0
stage6_03,complexity_time,2,search-edf,task_completed,0.0
stage6_04,complexity_time,2,search-edf,task_completed,0.0
stage6_05,complexity_time,2,search-edf,task_completed,0.0
stage6_06,complexity_time,2,search-edf,task_completed,-0.3333333333333335
stage6_07,complexity_time,2,search-edf,task_completed,0.0
stage6_00,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_01,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_02,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_03,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_04,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_05,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_06,complexity_time,2,search-edf,wrong_transactions,0.3333333333333333
stage6_07,complexity_time,2,search-edf,wrong_transactions,0.0
stage6_00,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_01,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_02,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_03,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_04,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_05,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_06,complexity_time,2,search-edf,review_busy_ticks,-0.33333333333333304
stage6_07,complexity_time,2,search-edf,review_busy_ticks,0.0
stage6_00,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_01,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_02,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_03,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_04,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_05,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_06,complexity_time,2,search-fcfs,operational_loss,2.6666666666666665
stage6_07,complexity_time,2,search-fcfs,operational_loss,0.0
stage6_00,complexity_time,2,search-fcfs,task_completed,0.0
stage6_01,complexity_time,2,search-fcfs,task_completed,0.0
stage6_02,complexity_time,2,search-fcfs,task_completed,0.0
stage6_03,complexity_time,2,search-fcfs,task_completed,0.0
stage6_04,complexity_time,2,search-fcfs,task_completed,0.0
stage6_05,complexity_time,2,search-fcfs,task_completed,0.0
stage6_06,complexity_time,2,search-fcfs,task_completed,-0.3333333333333335
stage6_07,complexity_time,2,search-fcfs,task_completed,0.0
stage6_00,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_01,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_02,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_03,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_04,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_05,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_06,complexity_time,2,search-fcfs,wrong_transactions,0.3333333333333333
stage6_07,complexity_time,2,search-fcfs,wrong_transactions,0.0
stage6_00,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_01,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_02,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_03,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_04,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_05,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_06,complexity_time,2,search-fcfs,review_busy_ticks,-0.33333333333333304
stage6_07,complexity_time,2,search-fcfs,review_busy_ticks,0.0
stage6_00,complexity_time,2,search-uncertainty,operational_loss,0.0
stage6_01,complexity_time,2,search-uncertainty,operational_loss,0.0
stage6_02,complexity_time,2,search-uncertainty,operational_loss,0.0
stage6_03,complexity_time,2,search-uncertainty,operational_loss,0.0
stage6_04,complexity_time,2,search-uncertainty,operational_loss,0.0
stage6_05,complexity_time,2,search-uncertainty,operational_loss,0.0
stage6_06,complexity_time,2,search-uncertainty,operational_loss,2.6666666666666665
stage6_07,complexity_time,2,search-uncertainty,operational_loss,16.0
stage6_00,complexity_time,2,search-uncertainty,task_completed,0.0
stage6_01,complexity_time,2,search-uncertainty,task_completed,0.0
stage6_02,complexity_time,2,search-uncertainty,task_completed,0.0
stage6_03,complexity_time,2,search-uncertainty,task_completed,0.0
stage6_04,complexity_time,2,search-uncertainty,task_completed,0.0
stage6_05,complexity_time,2,search-uncertainty,task_completed,0.0
