run_id,policy,duration,capacity,reviewer,weights,loss,correct,corrections,harmful_reviews,unresolved,completed_reviews,review_time,waiting_time,missed_useful
run02,uncertainty,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run02,greedy,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run02,search,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run02,no_review,2,1,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run02,fcfs,2,1,ideal,heterogeneous,8,2,2,0,1,2,4,2,1
run02,edf,2,1,ideal,heterogeneous,0,3,3,0,0,3,6,6,0
run02,uncertainty,2,1,ideal,heterogeneous,8,2,2,0,1,2,4,2,1
run02,greedy,2,1,ideal,heterogeneous,8,2,2,0,1,2,4,2,1
run02,search,2,1,ideal,heterogeneous,0,3,3,0,0,3,6,6,0
run02,no_review,3,1,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run02,fcfs,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run02,edf,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run02,uncertainty,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run02,greedy,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run02,search,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run02,no_review,1,2,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run02,fcfs,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run02,edf,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run02,uncertainty,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run02,greedy,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run02,search,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run02,no_review,2,2,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run02,fcfs,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run02,edf,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run02,uncertainty,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run02,greedy,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run02,search,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run02,no_review,3,2,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run02,fcfs,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run02,edf,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run02,uncertainty,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run02,greedy,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run02,search,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run02,no_review,1,1,ideal,uniform,24,0,0,0,3,0,0,0,3
run02,fcfs,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run02,edf,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run02,uncertainty,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run02,greedy,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run02,search,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run02,no_review,2,1,ideal,uniform,24,0,0,0,3,0,0,0,3
run02,fcfs,2,1,ideal,uniform,8,2,2,0,1,2,4,2,1
run02,edf,2,1,ideal,uniform,0,3,3,0,0,3,6,6,0
run02,uncertainty,2,1,ideal,uniform,8,2,2,0,1,2,4,2,1
run02,greedy,2,1,ideal,uniform,8,2,2,0,1,2,4,2,1
run02,search,2,1,ideal,uniform,0,3,3,0,0,3,6,6,0
run02,no_review,3,1,ideal,uniform,24,0,0,0,3,0,0,0,3
run02,fcfs,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run02,edf,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run02,uncertainty,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run02,greedy,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run02,search,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run02,no_review,1,2,ideal,uniform,24,0,0,0,3,0,0,0,3
run02,fcfs,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run02,edf,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run02,uncertainty,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run02,greedy,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run02,search,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run02,no_review,2,2,ideal,uniform,24,0,0,0,3,0,0,0,3
run02,fcfs,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run02,edf,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run02,uncertainty,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run02,greedy,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run02,search,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run02,no_review,3,2,ideal,uniform,24,0,0,0,3,0,0,0,3
run02,fcfs,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run02,edf,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run02,uncertainty,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run02,greedy,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run02,search,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run03,no_review,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,edf,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,uncertainty,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,greedy,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,search,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,no_review,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,edf,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,uncertainty,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,greedy,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,search,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,no_review,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,edf,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,uncertainty,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,greedy,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,search,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,no_review,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,edf,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,uncertainty,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,greedy,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,search,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,no_review,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,edf,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,uncertainty,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,greedy,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,search,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,no_review,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,edf,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,uncertainty,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,greedy,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,search,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run03,no_review,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,edf,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,uncertainty,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,greedy,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,search,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,no_review,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,edf,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,uncertainty,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,greedy,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,search,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,no_review,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,edf,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,uncertainty,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,greedy,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,search,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run03,no_review,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,edf,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,uncertainty,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,greedy,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,search,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,no_review,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,edf,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,uncertainty,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,greedy,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,search,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,no_review,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,edf,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,uncertainty,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,greedy,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,search,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run03,no_review,1,1,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run03,edf,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run03,uncertainty,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run03,greedy,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run03,search,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run03,no_review,2,1,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,2,1,model_risk,heterogeneous,24,0,0,0,3,2,4,2,0
run03,edf,2,1,model_risk,heterogeneous,24,0,0,0,3,3,6,6,0
run03,uncertainty,2,1,model_risk,heterogeneous,24,0,0,0,3,2,4,2,0
run03,greedy,2,1,model_risk,heterogeneous,24,0,0,0,3,2,4,2,0
run03,search,2,1,model_risk,heterogeneous,24,0,0,0,3,3,6,6,0
run03,no_review,3,1,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,3,1,model_risk,heterogeneous,24,0,0,0,3,2,6,3,0
run03,edf,3,1,model_risk,heterogeneous,24,0,0,0,3,2,6,3,0
run03,uncertainty,3,1,model_risk,heterogeneous,24,0,0,0,3,2,6,3,0
run03,greedy,3,1,model_risk,heterogeneous,24,0,0,0,3,1,3,0,0
run03,search,3,1,model_risk,heterogeneous,24,0,0,0,3,2,6,3,0
run03,no_review,1,2,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,1,2,model_risk,heterogeneous,24,0,0,0,3,3,3,1,0
run03,edf,1,2,model_risk,heterogeneous,24,0,0,0,3,3,3,1,0
run03,uncertainty,1,2,model_risk,heterogeneous,24,0,0,0,3,3,3,1,0
run03,greedy,1,2,model_risk,heterogeneous,24,0,0,0,3,3,3,1,0
run03,search,1,2,model_risk,heterogeneous,24,0,0,0,3,3,3,1,0
run03,no_review,2,2,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,2,2,model_risk,heterogeneous,24,0,0,0,3,3,6,2,0
run03,edf,2,2,model_risk,heterogeneous,24,0,0,0,3,3,6,2,0
run03,uncertainty,2,2,model_risk,heterogeneous,24,0,0,0,3,3,6,2,0
run03,greedy,2,2,model_risk,heterogeneous,24,0,0,0,3,3,6,2,0
run03,search,2,2,model_risk,heterogeneous,24,0,0,0,3,3,6,2,0
run03,no_review,3,2,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run03,fcfs,3,2,model_risk,heterogeneous,24,0,0,0,3,2,6,0,0
run03,edf,3,2,model_risk,heterogeneous,24,0,0,0,3,2,6,0,0
run03,uncertainty,3,2,model_risk,heterogeneous,24,0,0,0,3,2,6,0,0
run03,greedy,3,2,model_risk,heterogeneous,24,0,0,0,3,2,6,0,0
run03,search,3,2,model_risk,heterogeneous,24,0,0,0,3,2,6,0,0
run03,no_review,1,1,model_risk,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,1,1,model_risk,uniform,24,0,0,0,3,3,3,3,0
run03,edf,1,1,model_risk,uniform,24,0,0,0,3,3,3,3,0
run03,uncertainty,1,1,model_risk,uniform,24,0,0,0,3,3,3,3,0
run03,greedy,1,1,model_risk,uniform,24,0,0,0,3,3,3,3,0
run03,search,1,1,model_risk,uniform,24,0,0,0,3,3,3,3,0
run03,no_review,2,1,model_risk,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,2,1,model_risk,uniform,24,0,0,0,3,2,4,2,0
run03,edf,2,1,model_risk,uniform,24,0,0,0,3,3,6,6,0
run03,uncertainty,2,1,model_risk,uniform,24,0,0,0,3,2,4,2,0
run03,greedy,2,1,model_risk,uniform,24,0,0,0,3,2,4,2,0
run03,search,2,1,model_risk,uniform,24,0,0,0,3,3,6,6,0
run03,no_review,3,1,model_risk,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,3,1,model_risk,uniform,24,0,0,0,3,2,6,3,0
run03,edf,3,1,model_risk,uniform,24,0,0,0,3,2,6,3,0
run03,uncertainty,3,1,model_risk,uniform,24,0,0,0,3,2,6,3,0
run03,greedy,3,1,model_risk,uniform,24,0,0,0,3,2,6,3,0
run03,search,3,1,model_risk,uniform,24,0,0,0,3,2,6,3,0
run03,no_review,1,2,model_risk,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,1,2,model_risk,uniform,24,0,0,0,3,3,3,1,0
run03,edf,1,2,model_risk,uniform,24,0,0,0,3,3,3,1,0
run03,uncertainty,1,2,model_risk,uniform,24,0,0,0,3,3,3,1,0
run03,greedy,1,2,model_risk,uniform,24,0,0,0,3,3,3,1,0
run03,search,1,2,model_risk,uniform,24,0,0,0,3,3,3,1,0
run03,no_review,2,2,model_risk,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,2,2,model_risk,uniform,24,0,0,0,3,3,6,2,0
run03,edf,2,2,model_risk,uniform,24,0,0,0,3,3,6,2,0
run03,uncertainty,2,2,model_risk,uniform,24,0,0,0,3,3,6,2,0
run03,greedy,2,2,model_risk,uniform,24,0,0,0,3,3,6,2,0
run03,search,2,2,model_risk,uniform,24,0,0,0,3,3,6,2,0
run03,no_review,3,2,model_risk,uniform,24,0,0,0,3,0,0,0,0
run03,fcfs,3,2,model_risk,uniform,24,0,0,0,3,2,6,0,0
run03,edf,3,2,model_risk,uniform,24,0,0,0,3,2,6,0,0
run03,uncertainty,3,2,model_risk,uniform,24,0,0,0,3,2,6,0,0
run03,greedy,3,2,model_risk,uniform,24,0,0,0,3,2,6,0,0
run03,search,3,2,model_risk,uniform,24,0,0,0,3,2,6,0,0
run03,no_review,1,1,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run03,fcfs,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run03,edf,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run03,uncertainty,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run03,greedy,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run03,search,1,1,ideal,heterogeneous,0,3,3,0,0,3,3,3,0
run03,no_review,2,1,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run03,fcfs,2,1,ideal,heterogeneous,8,2,2,0,1,2,4,2,1
run03,edf,2,1,ideal,heterogeneous,0,3,3,0,0,3,6,6,0
run03,uncertainty,2,1,ideal,heterogeneous,8,2,2,0,1,2,4,2,1
run03,greedy,2,1,ideal,heterogeneous,8,2,2,0,1,2,4,2,1
run03,search,2,1,ideal,heterogeneous,0,3,3,0,0,3,6,6,0
run03,no_review,3,1,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run03,fcfs,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run03,edf,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run03,uncertainty,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run03,greedy,3,1,ideal,heterogeneous,12,1,1,0,2,1,3,0,2
run03,search,3,1,ideal,heterogeneous,8,2,2,0,1,2,6,3,1
run03,no_review,1,2,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run03,fcfs,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run03,edf,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run03,uncertainty,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run03,greedy,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run03,search,1,2,ideal,heterogeneous,0,3,3,0,0,3,3,1,0
run03,no_review,2,2,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run03,fcfs,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run03,edf,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run03,uncertainty,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run03,greedy,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run03,search,2,2,ideal,heterogeneous,0,3,3,0,0,3,6,2,0
run03,no_review,3,2,ideal,heterogeneous,24,0,0,0,3,0,0,0,3
run03,fcfs,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run03,edf,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run03,uncertainty,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run03,greedy,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run03,search,3,2,ideal,heterogeneous,8,2,2,0,1,2,6,0,1
run03,no_review,1,1,ideal,uniform,24,0,0,0,3,0,0,0,3
run03,fcfs,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run03,edf,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run03,uncertainty,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run03,greedy,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run03,search,1,1,ideal,uniform,0,3,3,0,0,3,3,3,0
run03,no_review,2,1,ideal,uniform,24,0,0,0,3,0,0,0,3
run03,fcfs,2,1,ideal,uniform,8,2,2,0,1,2,4,2,1
run03,edf,2,1,ideal,uniform,0,3,3,0,0,3,6,6,0
run03,uncertainty,2,1,ideal,uniform,8,2,2,0,1,2,4,2,1
run03,greedy,2,1,ideal,uniform,8,2,2,0,1,2,4,2,1
run03,search,2,1,ideal,uniform,0,3,3,0,0,3,6,6,0
run03,no_review,3,1,ideal,uniform,24,0,0,0,3,0,0,0,3
run03,fcfs,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run03,edf,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run03,uncertainty,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run03,greedy,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run03,search,3,1,ideal,uniform,8,2,2,0,1,2,6,3,1
run03,no_review,1,2,ideal,uniform,24,0,0,0,3,0,0,0,3
run03,fcfs,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run03,edf,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run03,uncertainty,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run03,greedy,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run03,search,1,2,ideal,uniform,0,3,3,0,0,3,3,1,0
run03,no_review,2,2,ideal,uniform,24,0,0,0,3,0,0,0,3
run03,fcfs,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run03,edf,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run03,uncertainty,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run03,greedy,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run03,search,2,2,ideal,uniform,0,3,3,0,0,3,6,2,0
run03,no_review,3,2,ideal,uniform,24,0,0,0,3,0,0,0,3
run03,fcfs,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run03,edf,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run03,uncertainty,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run03,greedy,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run03,search,3,2,ideal,uniform,8,2,2,0,1,2,6,0,1
run05,no_review,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,edf,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,uncertainty,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,greedy,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,search,1,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,no_review,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,edf,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,uncertainty,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,greedy,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,search,2,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,no_review,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,edf,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,uncertainty,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,greedy,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,search,3,1,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,no_review,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,edf,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,uncertainty,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,greedy,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,search,1,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,no_review,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,edf,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,uncertainty,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,greedy,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,search,2,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,no_review,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,edf,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,uncertainty,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,greedy,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,search,3,2,model,heterogeneous,24,0,0,0,3,0,0,0,0
run05,no_review,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,fcfs,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,edf,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,uncertainty,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,greedy,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,search,1,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,no_review,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,fcfs,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,edf,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,uncertainty,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,greedy,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,search,2,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,no_review,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,fcfs,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,edf,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,uncertainty,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,greedy,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,search,3,1,model,uniform,24,0,0,0,3,0,0,0,0
run05,no_review,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,fcfs,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,edf,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,uncertainty,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,greedy,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,search,1,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,no_review,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,fcfs,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,edf,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,uncertainty,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,greedy,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,search,2,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,no_review,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,fcfs,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,edf,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,uncertainty,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,greedy,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,search,3,2,model,uniform,24,0,0,0,3,0,0,0,0
run05,no_review,1,1,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run05,edf,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run05,uncertainty,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run05,greedy,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run05,search,1,1,model_risk,heterogeneous,24,0,0,0,3,3,3,3,0
run05,no_review,2,1,model_risk,heterogeneous,24,0,0,0,3,0,0,0,0
run05,fcfs,2,1,model_risk,heterogeneous,24,0,0,0,3,2,4,2,0
run05,edf,2,1,model_risk,heterogeneous,24,0,0,0,3,3,6,6,0
