kind,study,workload,seed,left,right,review_ticks,risk,agents,loss_difference,incorrect_difference,loss_per_job_difference,lower_bound,upper_bound,paired_jobs,primary_action_differences,secondary_action_differences,different_observations,identical_request_primary_differences
policy,core,competition,11019,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11020,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11021,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11022,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,-4.0,-1,-0.6666666666666666,-4.0,-4.0,6,0,0,3,0
policy,core,competition,11023,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11024,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11025,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11026,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11027,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,1,2,0
policy,core,competition,11028,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11029,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11030,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11031,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|pooled|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,1,1,2,0
policy,core,competition,11000,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-4.0,0,-0.6666666666666666,-4.0,-4.0,6,0,0,3,0
policy,core,competition,11001,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11002,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,3,0
policy,core,competition,11003,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11004,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,0,0
policy,core,competition,11005,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11006,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11007,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,3,0
policy,core,competition,11008,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11009,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11010,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,1,3,0
policy,core,competition,11011,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11012,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11013,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,8.0,1,1.3333333333333333,8.0,8.0,6,0,1,3,0
policy,core,competition,11014,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11015,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11016,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11017,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11018,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,4.0,1,0.6666666666666666,4.0,4.0,6,1,1,3,0
policy,core,competition,11019,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,3,0
policy,core,competition,11020,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,3,0
policy,core,competition,11021,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,3,0
policy,core,competition,11022,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,3,0
policy,core,competition,11023,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11024,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,1,3,0
policy,core,competition,11025,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,1,3,0
policy,core,competition,11026,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11027,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11028,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,2,3,0
policy,core,competition,11029,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11030,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11031,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11000,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11001,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11002,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11003,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,0,0
policy,core,competition,11004,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11005,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11006,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11007,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-8.0,0,-1.3333333333333335,-8.0,-8.0,6,0,0,2,0
policy,core,competition,11008,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11009,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11010,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11011,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,1,1,3,0
policy,core,competition,11012,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,2,0
policy,core,competition,11013,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,2,0
policy,core,competition,11014,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11015,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,1,1,2,0
policy,core,competition,11016,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,3,0
policy,core,competition,11017,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11018,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,0,0
policy,core,competition,11019,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11020,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11021,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11022,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-16.0,-1,-2.666666666666667,-16.0,-16.0,6,1,0,2,0
policy,core,competition,11023,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11024,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11025,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,0,0
policy,core,competition,11026,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,2,0
policy,core,competition,11027,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,1,2,0
policy,core,competition,11028,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,1,2,2,0
policy,core,competition,11029,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11030,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-4.0,0,-0.6666666666666666,-4.0,-4.0,6,0,0,2,0
policy,core,competition,11031,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11032,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,3,0
policy,core,competition,11033,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11034,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11035,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11036,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11037,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-8.0,0,-1.3333333333333335,-8.0,-8.0,6,0,0,2,0
policy,core,competition,11038,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-4.0,0,-0.6666666666666667,-4.0,-4.0,6,0,0,0,0
policy,core,competition,11039,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11040,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,1,0,2,0
policy,core,competition,11041,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11042,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11043,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11044,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,1,3,0
policy,core,competition,11045,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11046,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,2,0
policy,core,competition,11047,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11048,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,1,1,2,0
policy,core,competition,11049,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11050,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,2,0
policy,core,competition,11051,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11052,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11053,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,0,0
policy,core,competition,11054,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11055,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-20.0,-1,-3.3333333333333335,-20.0,-20.0,6,0,0,2,0
policy,core,competition,11056,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11057,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,1,3,0
policy,core,competition,11058,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-4.0,0,-0.6666666666666666,-4.0,-4.0,6,0,0,2,0
policy,core,competition,11059,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,2,0
policy,core,competition,11060,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,1,0,3,0
policy,core,competition,11061,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11062,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11063,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11000,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11001,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11002,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,3,0
policy,core,competition,11003,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11004,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,0,0
policy,core,competition,11005,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11006,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,3,0
policy,core,competition,11007,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-4.0,0,-0.6666666666666666,-4.0,-4.0,6,0,0,3,0
policy,core,competition,11008,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11009,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,1,3,0
policy,core,competition,11010,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,1,2,0
policy,core,competition,11011,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,1,1,3,0
policy,core,competition,11012,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11013,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,1,3,0
policy,core,competition,11014,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11015,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
policy,core,competition,11016,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11017,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11018,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-4.0,0,-0.6666666666666666,-4.0,-4.0,6,1,1,3,0
policy,core,competition,11019,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,2,0
policy,core,competition,11020,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,0,0,0,0
policy,core,competition,11021,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
policy,core,competition,11022,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,0,-1.3333333333333335,-8.0,-8.0,6,1,0,2,0
policy,core,competition,11023,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,competition,11024,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11025,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,1,3,0
policy,core,competition,11026,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11027,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,0,-1.3333333333333335,-8.0,-8.0,6,0,1,3,0
policy,core,competition,11028,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,1,2,3,0
policy,core,competition,11029,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,3,0
policy,core,competition,11030,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,competition,11031,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333333,-8.0,-8.0,6,1,0,2,0
policy,core,competition,11032,competition|a3|s2|frozen|delay|lambda0,competition|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-12.0,-1,-2.0,-12.0,-12.0,6,0,0,3,0
